DTYYYYMMDD,<FIRST>,<HIGH>,<LOW>,CLOSE,<VALUE>,<VOL>,<OPENINT>,<OPEN>,<LAST>
20210220,200432,200433,194005,196179,85698602896,436839,488,200432,194006
20210217,202600,204003,199610,200432,62090919688,309785,397,202581,200010
20210216,204000,205000,201001,202581,31367025061,154837,344,205647,201001
20210215,205000,207000,203200,205647,20665451881,100490,333,208081,205500
20210214,212990,212990,205500,208081,38409394519,184589,635,210307,206100
20210213,207000,213850,206900,210307,1.16E+11,550839,972,201733,213000
20210209,200000,203950,197500,201733,43804957273,217143,773,200721,201056
20210208,210000,210000,196001,200721,56393122570,280953,1083,201431,199800
20210207,190350,207000,190350,201431,99481995396,493876,1270,189236,205000
20210206,194240,194240,187500,189236,21530528644,113776,369,197417,188996
20210203,200000,202000,194001,197417,12944038373,65567,430,199457,194240
20210202,199100,203000,198090,199457,13671181356,68542,337,201481,199003
20210201,200100,204000,199000,201481,20690856133,102694,347,203050,201497
20210131,209110,210000,199721,203050,1.06E+11,521416,732,206563,200100
20210130,202001,208500,202001,206563,66130171132,320145,778,199576,208490
20210127,195003,203001,194000,199576,32995657627,165329,435,200792,202000
20210126,205000,205001,195100,200792,64186829147,319669,658,204165,197100
20210125,203000,214200,200000,204165,6.04E+11,2958704,1127,211000,205500
20210124,217000,218400,198000,211000,1.24E+11,585834,1205,209671,202700
20210123,205555,215000,205555,209671,99375681657,473961,966,203913,212000
20210120,200001,205900,200001,203913,67128652188,329202,838,194861,203500
20210119,182001,201999,180001,194861,54370667655,279023,636,185631,199000
20210118,187000,191999,180001,185631,60952355404,328353,510,191759,182000
20210116,204000,204000,185700,191759,31913719993,166426,439,200311,186300
20210113,202460,204749,195002,200311,30988367970,154701,430,205304,198499
20210112,207000,207500,203600,205304,18659065660,90885,346,210557,203850
20210111,213800,213800,208000,210557,43194894763,205146,497,212187,208200
20210110,211000,215990,210160,212187,36671513817,172826,583,210262,212979
20210109,209001,212490,203001,210262,76486548949,363767,479,207916,209499
20210106,210000,210000,206000,207916,15222131644,73213,358,214140,207800
20210105,215499,215499,213000,214140,44795676126,209189,344,213410,213210
20210104,211500,216000,211500,213410,1.49E+11,697092,439,210450,214500
20210103,205555,215000,205555,210450,61317069222,291361,538,205931,214300
20210102,208100,211000,202002,205931,25641524713,124515,487,212943,205555
20201230,215000,215000,212003,212943,56968095596,267527,346,213838,212015
20201229,217000,217399,213000,213838,13145908449,61476,322,216874,213505
20201228,214020,217800,214020,216874,76265825522,351659,495,215392,216200
20201227,215090,217210,212001,215392,23104205486,107266,556,215241,215009
20201226,215000,216300,214000,215241,14130375553,65649,418,215949,215090
20201223,214230,217990,214230,215949,1.14E+11,528879,577,215985,215800
20201222,214365,216500,214365,215985,25301156128,117143,532,214365,216200
20201221,210000,217000,209000,214365,40322516898,188102,654,211721,214150
20201220,215000,215000,208500,211721,19322293796,91263,528,210816,211110
20201219,205700,213000,205700,210816,26707439644,126686,520,203329,212100
20201216,195250,208000,195030,203329,33661091252,165550,734,199534,205000
20201215,207116,211000,195016,199534,59289366660,297139,751,212250,202010
20201214,213001,215300,209500,212250,25064608177,118090,528,214947,211000
20201213,217969,217969,213000,214947,19472668523,90593,552,216466,215041
20201212,215800,217980,215511,216466,39454651492,182267,793,213854,215519
20201209,215010,215990,213000,213854,24345805298,113843,779,213091,214980
20201208,212000,216965,207116,213091,27752556600,130238,753,214040,213990
20201207,218000,219000,208000,214040,39435450318,184243,895,217110,210000
20201206,214990,218997,214499,217110,46963046029,216310,968,210702,216510
20201205,207670,213000,205300,210702,37869973560,179732,714,207945,212500
20201202,201200,209999,201200,207945,41890913500,201452,758,207919,206800
20201201,209990,210500,200000,207919,46844098742,225300,927,207936,208660
20201130,205010,210000,205010,207936,56312490058,270817,954,201342,208610
20201129,198000,204990,198000,201342,90964358967,451790,991,197528,204990
20201128,196890,200000,194000,197528,30411145835,153959,647,194333,198290
20201125,194000,197000,188000,194333,33390891146,171823,788,193738,196000
20201124,199000,199000,189000,193738,44788832586,231183,797,194925,193300
20201123,190001,197000,190001,194925,34583791018,177421,656,192195,195000
20201122,185210,195990,185000,192195,62778437724,326639,890,196346,192081
20201121,200000,203000,186000,196346,62655980211,319110,1274,192664,187000
20201118,191009,196890,191009,192664,86038618708,446574,967,184291,196890
20201117,179900,187500,178000,184291,67690257512,367300,1000,178175,187500
20201116,172000,179750,172000,178175,58522280103,328454,816,179211,176640
20201115,182102,187000,170000,179211,47076021529,262685,796,178944,174450
20201114,175010,180500,175001,178944,67446955915,376916,893,171397,180500
20201111,171000,173000,168000,171397,26558701591,154954,641,171131,172400
20201110,171000,173500,169000,171131,12877958067,75252,474,168100,169900
20201109,164000,172000,164000,168100,24736635212,147154,562,164580,170000
20201108,168006,170000,161000,164580,27283337616,165776,400,170395,162100
20201107,171900,174000,168000,170395,28931640738,169792,517,181711,169000
20201104,180000,183300,179510,181711,43249786207,238014,618,174566,183000
20201102,177000,177000,171006,174566,8444462728,48374,261,175587,175000
20201101,180000,180999,174320,175587,14419348407,82121,400,181106,174750
20201031,174230,184001,174230,181106,27595331058,152371,607,174278,180700
20201028,172404,177365,168000,174278,29815141667,171078,545,174395,176399
20201027,171110,180000,171110,174395,32868168498,188470,551,175311,174004
20201026,176000,178532,173000,175311,23713470274,135265,546,181813,177040
20201024,189000,189000,179400,181813,16219688939,89211,483,191188,180900
20201021,193142,193693,188000,191188,26902571553,140713,638,182730,190000
20201020,182100,189900,178000,182730,43385295894,237428,669,190444,189880
20201019,197000,197000,187100,190444,34217184794,179671,557,199494,188550
20201018,204494,204494,197001,199494,28774067488,144235,456,203441,198000
20201014,205010,207000,201011,203441,22715809665,111658,467,205228,203600
20201013,204000,207970,203003,205228,36672326446,178691,640,205596,206200
20201012,206800,209985,202000,205596,73146346388,355777,829,207030,205137
20201011,206000,209800,204010,207030,96648566196,466834,1364,201128,205311
20201010,203900,205000,200001,201128,1.35E+11,673428,933,203214,203700
20201007,206550,208000,201100,203214,1.50E+11,736536,982,204874,203206
20201006,202452,206200,202452,204874,680592828,3322,22,202252,206200
20201005,200000,203000,195750,199064,42185380145,211919,692,202252,200601
20201004,209900,209900,198010,202252,88316164873,436663,1031,209223,200000
20201003,206020,211000,205021,209223,94752804294,452879,1492,202427,210000
20200930,204504,208000,197000,202427,75616619564,373550,999,195341,204505
20200929,182048,203377,182048,195341,50098213833,256466,900,191181,201000
20200928,196720,196720,189000,191181,40867522600,213763,577,200179,190002
20200927,207000,207000,198503,200179,41791231717,208769,630,210805,199061
20200926,214980,214980,206010,210805,54080044425,256540,908,212253,208000
20200923,210000,214990,205000,212253,69347264031,326720,1302,205857,211900
20200922,201123,209000,198000,205857,68260493551,331591,1149,196804,208990
20200921,199000,200201,193880,196804,48858975647,248262,938,206028,197401
20200920,211000,211000,202890,206028,74702986377,362586,1344,213795,203200
20200919,209000,219494,208000,213795,1.15E+11,536384,1499,215111,211000
20200916,220000,220050,205200,215111,2.00E+11,932025,2427,213229,213250
20200915,208000,215980,208000,213229,1.80E+11,842155,2352,204248,215580
20200914,201000,207500,195000,204248,4.98E+11,2438091,2479,198760,205570
20200913,199000,205000,193000,198760,72695671570,365746,1507,201231,201306
20200912,202005,209000,198500,201231,1.28E+11,635796,2022,188094,202000
20200909,178900,194000,175000,188094,1.37E+11,728898,2221,182208,193820
20200908,185000,187500,177000,182208,80497598817,441790,1121,192746,179050
20200907,195000,200000,190000,192746,49589735390,257280,890,205314,195000
20200906,211000,212000,198000,205314,86656104997,422067,1448,203422,200000
20200905,197000,208000,196000,203422,69670855390,342495,1407,191196,205999
20200902,196500,196500,190000,191196,1.04E+11,544488,790,199672,191560
20200901,207499,207499,197000,199672,78647593010,393883,1158,210943,198500
20200831,220201,222000,202500,210943,2.12E+11,1004732,2210,215209,208000
20200826,211000,219000,210005,215209,2.93E+11,1361544,3697,200556,215300
20200825,189000,204997,189000,200556,99257024745,494909,1685,184024,201600
20200824,191000,193000,178010,184024,88451619770,480652,903,192667,184990
20200823,205000,205800,191000,192667,2.25E+11,1168480,831,208679,191800
20200822,210000,218290,204000,208679,1.19E+11,570799,856,207368,204950
20200819,214999,214999,205000,207368,41091760233,198159,738,219274,205950
20200818,217501,223995,216500,219274,63832054725,291107,1411,208701,218000
20200817,200021,214999,200021,208701,34491426664,165267,901,206963,214400
20200816,217000,217000,203005,206963,51429124126,248494,624,214095,203200
20200815,220000,220000,212500,214095,61066850557,285232,803,224257,213800
20200812,227551,230000,212000,224257,41745519191,186150,686,221845,222000
20200811,229450,229450,215550,221845,64149971798,289166,1105,233675,225000
20200810,240000,242000,229000,233675,66755371423,285676,1236,233239,229500
20200809,235000,236579,230100,233239,3.71E+11,1592773,1179,227726,235701
20200805,226070,230000,225000,227726,72250222036,317268,1070,226205,230000
20200804,222200,229000,222200,226205,50295907112,222347,1117,225801,226070
20200803,230000,228000,222305,225801,44520596031,197167,852,227929,225503
20200802,228000,229970,225000,227929,65797074991,288674,1272,221255,226000
20200801,215400,223000,215400,221255,70217592494,317360,1252,214343,222010
20200729,218090,220000,209820,214343,80624530961,376147,1246,221383,216490
20200728,218091,225305,216000,221383,97172325600,438934,1611,218091,218090
20200727,219000,222950,215000,218091,2.11E+11,968954,1542,222259,218300
20200726,224000,225000,220000,222259,82887375163,372932,1967,220053,220099
20200725,213000,223000,213000,220053,1.51E+11,687316,2080,213051,222000
20200722,213000,216000,209200,213051,1.30E+11,608803,1195,216614,211000
20200721,218000,220000,211000,216614,1.81E+11,837227,2345,217343,214000
20200720,217000,219990,214300,217343,1.42E+11,654661,2633,208655,217700
20200719,196010,215000,196010,208655,1.26E+11,601719,2265,197543,211890
20200718,192500,204000,192500,197543,1.29E+11,653253,2161,202870,195000
20200715,205000,208000,200000,202870,98552913983,485794,1817,211374,203700
20200714,212990,217000,206000,211374,1.46E+11,689405,2298,212768,206400
20200713,216899,217000,207500,212768,1.25E+11,589157,2119,215121,213000
20200712,213100,217800,212011,215121,1.51E+11,702981,2782,199663,214250
20200711,197800,207900,190999,199663,1.52E+11,762801,2517,207499,207600
20200708,223200,223200,197000,207499,2.27E+11,1095050,3421,219119,200000
20200707,220000,224999,210000,219119,1.67E+11,760145,3400,214913,223400
20200706,210100,219900,209000,214913,1.58E+11,736078,3404,199896,216000
20200705,195000,205500,191900,199896,1.19E+11,593051,1821,197457,205500
20200704,204000,204000,190000,197457,1.32E+11,666012,2346,197794,195000
20200701,196100,200000,194700,197794,1.54E+11,776126,1798,189737,199010
20200630,183505,194000,183500,189737,1.25E+11,659758,1929,180218,193000
20200629,180001,185000,177000,180218,78355346791,434782,1444,186325,183000
20200628,192500,192500,178500,186325,85205953457,457298,1442,183476,186000
20200627,177300,185350,177300,183476,70727369619,385486,1160,177235,185000
20200624,180000,182000,165000,177235,53665409706,302793,1596,181190,178700
20200623,179999,184800,178305,181190,4.22E+11,2329852,2548,173669,180000
20200622,170000,175499,170000,173669,76434976596,440119,1508,165204,175201
20200621,165000,167000,163000,165204,90603629389,548434,1246,161877,165580
20200620,156992,164650,156992,161877,82227700902,507965,1322,154588,162100
20200616,153359,156787,151600,154588,45559910084,294719,1000,151630,156100
20200615,150020,152500,149300,151630,44711567615,294873,948,149296,152200
20200614,153114,153999,146000,149296,70725218307,473725,1162,149631,151500
20200613,147101,150449,147101,149631,1.02E+11,678529,1045,144963,150400
20200610,141000,146000,140004,144963,59183479340,408267,990,140355,145495
20200609,137199,143950,137199,140355,1.09E+11,773322,879,139923,139500
20200608,141499,143200,135000,139923,2.31E+11,1650315,1330,141227,139000
20200607,137096,144000,137096,141227,1.87E+11,1327228,1607,134657,140714
20200606,130712,136409,130712,134657,88580858595,657826,1246,130132,136400
20200602,127001,130679,127001,130132,3.51E+11,2694007,987,126378,130300
20200601,124001,127050,123000,126378,94679806953,749180,688,124301,126010
20200531,130000,130500,120151,124301,91628121079,737149,1021,126498,124000
20200530,125000,128000,124000,126498,45979545603,363480,1095,118787,127503
20200527,110455,123000,110455,118787,55753083538,469355,871,115364,122500
20200526,120000,120000,110101,115364,70714823134,612971,966,120687,115000
20200523,125000,125000,119200,120687,34669570828,287269,715,124686,119200
20200520,126549,126600,122058,124686,53417150643,428414,972,126893,126000
20200519,130000,130000,124950,126893,1.02E+11,802024,1119,125669,126000
20200518,122222,128499,121000,125669,96567764991,768432,1449,118740,127350
20200517,119000,122000,115000,118740,98996494990,833723,1138,121805,118655
20200516,127000,127999,120001,121805,97281799986,798670,1197,128198,122250
20200513,126990,132000,124002,128198,2.69E+11,2097849,1396,127718,127000
20200512,130000,134999,122000,127718,3.09E+11,2422426,1737,134620,127000
20200511,135003,137000,133000,134620,2.31E+11,1716574,1577,137377,133500
20200510,136026,138500,132000,137377,2.12E+11,1545477,1926,132978,136800
20200509,125000,134300,125000,132978,1.31E+11,986753,1652,125997,134300
20200506,120000,128900,120000,125997,2.53E+11,2004347,1493,126453,128244
20200505,129009,130910,120000,126453,2.67E+11,2109554,2262,128728,125000
20200504,127000,132500,125001,128728,2.52E+11,1954673,2843,137277,129700
20200503,138500,140000,125000,137277,6.89E+11,5016299,3791,136117,135111
20200502,133985,140000,132000,136117,2.63E+11,1928498,3038,132898,136900
20200429,140000,140457,121000,132898,2.93E+11,2201766,4028,135260,132000
20200428,135998,138950,134810,135260,4.00E+11,2960800,3701,125302,138800
20200427,119879,135000,119879,125302,2.63E+11,2095377,2610,115019,128000
20200426,115000,117888,112161,115019,1.25E+11,1085998,1545,109960,115000
20200425,106500,112200,106500,109960,1.52E+11,1384867,1291,104453,112106
20200422,103000,106498,103000,104453,56927513217,545005,980,103066,105000
20200421,104000,104000,101555,103066,37989049639,368590,757,100214,103000
20200420,99031,101998,97506,100214,70954345234,708029,781,99031,101300
20200419,98490,100000,96801,99031,1.60E+11,1611853,1092,96358,96898
20200418,94663,100000,94000,96358,1.51E+11,1567596,1059,93503,97500
20200415,91000,93999,90200,93503,1.87E+11,2003459,521,89734,93611
20200414,91154,91154,88000,89734,28057255117,312670,740,91154,90200
20200413,91500,95990,90000,91154,2.04E+11,2238685,642,90306,91200
20200412,87301,91488,87301,90306,53664583204,594254,632,87282,91000
20200411,87990,88200,86200,87282,1.30E+11,1493748,818,87420,87200
20200408,86101,88881,86101,87420,98491240497,1126648,431,85132,87300
20200407,83100,86000,82500,85132,1.16E+11,1358544,565,81938,85811
20200406,83800,83800,80011,81938,13338879946,162793,534,83875,83200
20200405,85000,86858,82900,83875,29745389285,354639,929,82993,83770
20200404,82000,83988,81222,82993,1.15E+11,1381186,601,79708,83988
20200330,81201,81999,78910,79708,14748455561,185030,585,81061,81115
20200329,80530,83998,79500,81061,1.58E+11,1952110,762,79309,81899
20200328,78000,80000,77450,79309,72729184908,917038,646,76613,79800
20200325,76500,77400,75501,76613,10607806587,138460,384,74481,77400
20200324,74500,77250,72065,74481,83856477403,1125880,399,74543,75990
20200318,74000,75500,73000,74543,13857414672,185899,349,73052,75500
20200317,75998,75998,70001,73052,7814612641,106973,302,74305,73730
20200316,76649,76649,72100,74305,11074203284,149037,337,69789,74700
20200315,75706,79999,65000,69789,33069920222,473855,356,71223,71300
20200314,75293,75960,69500,71223,23149208322,325025,658,75657,71099
20200311,73999,76953,73003,75657,62101267517,820827,464,72597,75000
20200310,74500,74500,71901,72597,24625421804,339206,666,75974,71961
20200309,79790,79790,74000,75974,14944080889,196700,718,80116,74980
20200307,80550,81000,79595,80116,17492514606,218339,589,80105,79800
20200304,79899,82500,79750,80105,1.27E+11,1579934,562,79077,81997
20200303,78400,79400,78001,79077,2.01E+11,2536461,552,77603,79350
20200302,77400,79000,77400,77603,1.38E+11,1773409,534,77024,77999
20200301,74400,78230,73200,77024,1.19E+11,1542560,560,74556,77100
20200229,77999,79550,72000,74556,68776518286,922486,658,77634,74899
20200226,78000,78850,77000,77634,56667968328,729937,596,76687,77500
20200225,78000,78000,75860,76687,1.09E+11,1418836,846,76592,77460
20200224,75515,79000,75515,76592,28783311653,375802,575,74961,76800
20200223,74000,76000,74000,74961,28756514157,383618,571,72298,74905
20200222,71249,73900,70000,72298,12638875230,174817,376,71254,72900
20200219,71000,71999,70900,71254,18317528111,257075,302,70195,71888
20200218,70998,70998,68000,70195,8151811219,116131,263,69999,70699
20200217,69595,71000,68001,69999,14264681969,203784,285,68281,70250
20200216,68978,68978,67100,68281,8208978604,120224,209,67172,68800
20200215,68101,68400,66000,67172,7076802198,105354,217,67406,67300
20200212,68300,68400,67000,67406,30342726113,450150,275,66693,67000
20200210,68400,69000,65000,66693,12795877888,191862,295,67716,66000
20200209,68000,68001,67305,67716,9621246029,142082,241,67305,68000
20200208,66250,68000,65004,67305,9244619637,137354,256,65546,68000
20200205,65880,66249,65214,65546,14749642152,225029,226,65213,66000
20200204,64400,65700,63950,65213,56814113483,871206,263,64521,65000
20200203,63900,64950,63900,64521,24880731433,385621,195,63828,63971
20200202,64010,64400,63370,63828,6078947904,95239,208,64231,63900
20200201,64500,64600,64000,64231,10628879890,165479,245,63898,64198
20200128,63900,64200,63205,63898,5227271708,81806,193,63192,63970
20200127,62600,63499,61642,63192,96910510145,1533584,162,62263,63380
20200126,61599,62600,61599,62263,5839230373,93784,152,61599,62599
20200125,60504,62500,60504,61599,7857509929,127559,182,60624,61706
20200122,60999,61300,58500,60624,3390593811,55928,167,60629,61270
20200121,62110,62110,60006,60629,8383106036,138269,201,61569,61000
20200120,63000,63998,60502,61569,12460276141,202380,300,62225,61200
20200119,63000,63000,62000,62225,27118794788,435815,204,61351,62898
20200118,60500,62000,60000,61351,11638597897,189705,266,59469,61949
20200115,59900,60500,58050,59469,3383147295,56889,132,58692,60500
20200114,60000,60000,58200,58692,7366772177,125515,196,58641,58990
20200113,59000,59000,58000,58641,28418535129,484619,282,56832,58600
20200112,55500,59000,55500,56832,26148628325,460104,434,52857,56801
20200111,52857,52857,52857,52857,266822136,5048,5,51821,52857
20200108,51776,53500,51776,51821,7356570307,141960,141,52832,52499
20200107,56000,56000,46501,52832,9276090390,175578,221,55873,52988
20200105,53502,56500,53502,55873,9361779805,167554,175,54434,56500
20200104,54000,56999,53000,54434,14463227430,265703,198,58457,54651
20200101,57401,60600,57350,58457,16799824688,287386,218,56610,58000
20191231,57000,57300,55950,56610,10250339475,181068,144,55881,57000
20191230,56500,56620,54200,55881,7514029701,134466,93,55616,56620
20191229,55000,56100,55000,55616,5503254775,98951,98,54795,55700
20191228,53745,55399,53601,54795,2242774810,40930,100,53647,55398
20191225,54600,54600,53200,53647,4758773483,88706,81,54224,53750
20191224,52402,54700,52402,54224,7661179177,141287,102,53974,54698
20191223,53999,54600,53000,53974,7953272195,147353,128,53484,54000
20191222,53150,54000,53122,53484,7576911690,141666,91,53079,53502
20191221,53000,53270,52500,53079,7615221866,143469,98,52393,53100
20191218,52499,52600,52012,52393,1394274299,26612,59,51855,52501
20191217,51955,52300,50200,51855,8711171750,167991,86,51667,52290
20191216,51900,52000,51006,51667,2020059204,39098,71,51269,51900
20191215,52200,52200,51004,51269,34295908306,668936,115,51246,51500
20191214,51500,51500,50000,51246,553308389,10797,59,51296,51498
20191211,50990,51400,49030,51296,730452017,14240,57,51191,51400
20191210,51000,51400,50450,51191,1813838366,35433,62,50440,51160
20191209,50400,50600,49910,50440,2182658395,43272,75,49465,50400
20191208,49000,50000,47701,49465,1565420257,31647,89,48077,49800
20191207,47201,48800,47201,48077,660101547,13730,47,47910,48350
20191204,47500,48700,47091,47910,473588425,9885,37,47520,47621
20191203,47460,47600,47440,47520,838878489,17653,40,47336,47599
20191202,47300,47550,47300,47336,1520805022,32128,67,46502,47450
20191201,47300,47350,46000,46502,1415468477,30439,58,46439,47300
20191130,46331,47000,46000,46439,360317730,7759,31,46784,47000
20191127,46735,46999,46331,46784,302128502,6458,33,46273,46594
20191126,45201,47000,45201,46273,589607382,12742,29,46243,46315
20191125,46400,46400,46107,46243,199493547,4314,15,45528,46202
20191124,46400,46400,45200,45528,377150292,8284,23,45529,45560
20191123,46189,46189,45500,45529,532231289,11690,12,45836,45600
20191120,46500,46500,45801,45836,507216397,11066,19,45934,46000
20191119,45500,46700,45500,45934,82910009,1805,13,46409,46500
20191118,46100,46450,45500,46409,1266722292,27295,8,44857,45905
20191117,44700,46000,44700,44857,294349588,6562,16,46091,45999
20191116,46999,47000,45200,46091,1228931802,26663,28,46162,46000
20191113,46500,46501,45900,46162,483034805,10464,24,45944,45900
20191112,46100,46500,45800,45944,154233067,3357,16,45730,46000
20191111,46398,46398,45560,45730,557854372,12199,15,46112,46099
20191110,45900,46400,45900,46112,2469919440,53563,15,45608,46400
20191109,45201,46500,45201,45608,640971916,14054,19,45306,46200
20191105,46300,46300,44700,45306,796205378,17574,34,45465,46000
20191104,46051,46598,45200,45465,7946272026,174776,33,46452,45450
20191103,46050,47300,46050,46452,310018432,6674,29,46902,46087
20191102,47999,48000,46300,46902,440359231,9389,29,46869,46300
20191030,46011,46998,46011,46869,11971766061,255432,51,46352,46998
20191028,45500,46499,45500,46352,532217015,11482,23,45735,46011
20191026,47150,47155,45201,45735,336057627,7348,34,46643,46600
20191023,46700,47499,45501,46643,828516049,17763,27,47099,45526
20191022,47200,47200,45600,47099,629341448,13362,24,45429,46998
20191021,45000,46700,44200,45429,732362404,16121,48,44701,45951
20191020,45210,45210,44200,44701,7337100086,164136,50,45190,44400
20191016,45665,45665,45000,45190,1298566040,28736,49,45566,45500
20191015,48180,48180,45310,45566,6135480777,134649,51,46875,45670
20191014,48495,48495,46352,46875,1182661114,25230,67,48557,47789
20191013,47000,48900,47000,48557,420989269,8670,38,47147,48499
20191012,46800,47800,46800,47147,713523154,15134,33,45965,47100
20191009,45950,46950,45400,45965,1008189254,21934,35,46961,46180
20191008,47500,48000,45950,46961,4269969301,90926,95,47564,45950
20191007,47999,48498,46530,47564,1608985437,33828,49,46965,47998
20191006,48000,48650,46800,46965,7361786872,156751,44,48339,47999
20191005,48101,48885,48100,48339,925652325,19149,39,48233,48400
20191002,48000,48700,47902,48233,1217795890,25248,34,48720,48700
20191001,48900,49000,48250,48720,3823529821,78479,86,48340,48999
20190930,48000,48500,47555,48340,2572115337,53209,52,46937,48500
20190929,48400,48500,46250,46937,5187720883,110525,86,48033,48398
20190928,47456,48300,47456,48033,2031054736,42285,58,47347,48001
20190925,46269,47400,46269,47347,1499900557,31679,38,47171,47367
20190924,46899,47400,46253,47171,53415926553,1132387,61,45836,46994
20190923,45000,46200,45000,45836,658440656,14365,47,44006,46200
20190922,43750,45000,43511,44006,2692829580,61192,46,44418,44800
20190921,44500,44600,43466,44418,834618364,18790,31,43205,43750
20190918,43205,44300,42400,43205,1447363890,33500,36,44930,44300
20190917,45496,45497,44000,44930,4504627706,100259,42,44948,44220
20190916,45000,45376,43979,44948,1159841362,25804,47,43986,44994
20190915,44000,44995,43500,43986,450108913,10233,39,44507,44100
20190914,44061,44620,43204,44507,7072413068,158907,84,44059,43950
20190911,43500,44150,43227,44059,8899985347,202003,32,43664,43950
20190908,43800,44000,43000,43664,1325147368,30349,46,43435,43200
20190907,43400,43700,42850,43435,5979425034,137663,66,41693,43700
20190904,41127,42800,41127,41693,469625442,11264,26,41628,42000
20190903,42000,42053,41107,41628,502700188,12076,18,42307,42053
20190902,42889,42950,41030,42307,1153806814,27272,61,42445,42000
20190901,42490,42700,42150,42445,1860301223,43828,47,42109,42400
20190831,42000,42394,41016,42109,195049904,4632,21,41677,42200
20190828,41599,42000,40500,41677,641121123,15383,21,41076,42000
20190827,40554,42099,40050,41076,952762576,23195,44,39921,41493
20190826,39494,40554,39494,39921,938343813,23505,38,39164,40250
20190825,39339,39339,38963,39164,177333599,4528,20,38957,39335
20190824,39299,39299,38800,38957,412397490,10586,27,38984,39298
20190821,38800,39299,38799,38984,485117184,12444,26,38499,39100
20190819,38500,38799,38200,38499,90704799,2356,15,38143,38793
20190818,37500,38300,37500,38143,945705421,24794,35,37881,38300
20190817,37550,38245,37550,37881,735569496,19418,25,37707,37800
20190814,37300,38200,37300,37707,287023292,7612,19,37207,37800
20190813,37151,37550,37000,37207,464005364,12471,41,37268,37300
20190811,38002,38002,37100,37268,225879134,6061,21,37190,37100
20190810,37597,37597,37150,37190,694713709,18680,28,37870,37171
20190807,38298,38298,37351,37870,149020137,3935,16,38122,37900
20190806,38250,38500,37530,38122,814436871,21364,25,38302,37535
20190805,38399,38399,38200,38302,156156074,4077,8,37548,38300
20190804,37380,38100,37203,37548,119290695,3177,17,37389,37204
20190803,37858,37858,37201,37389,291936937,7808,20,37858,37310
20190731,38000,38198,37203,37858,127127208,3358,10,38039,37750
20190730,37800,38300,37722,38039,2357035703,61964,49,37888,37722
20190729,38000,38000,37706,37888,1130170179,29829,19,38018,37900
20190728,37980,38300,37751,38018,366376350,9637,38,37626,38000
20190727,37550,38000,37200,37626,909448900,24171,21,37654,37300
20190724,37700,37771,37201,37654,205287911,5452,19,37026,37550
20190723,37000,37300,37000,37026,460635516,12441,16,37076,37150
20190722,36201,37899,36200,37076,456667210,12317,23,36509,37498
20190721,36050,36987,36050,36509,1339606940,36693,30,36800,36550
20190720,37385,37385,36055,36800,61162135,1662,11,36219,36980
20190717,35600,36990,35600,36219,2024006399,55882,44,36530,36300
20190716,37899,37899,36000,36530,636968953,17437,35,38099,36500
20190715,38040,38400,37500,38099,377977206,9921,27,38017,38000
20190714,38035,38040,37200,38017,15696830879,412890,19,37098,37899
20190713,36704,38300,36501,37098,3037871687,81888,43,36913,37000
20190710,36611,37100,36611,36913,335169663,9080,23,36716,36705
20190709,36620,36979,36500,36716,259836183,7077,20,36532,36650
20190708,36790,36998,36210,36532,431811200,11820,22,35969,36500
20190707,35500,36990,35500,35969,189414900,5266,11,35914,36120
20190706,36500,36500,35806,35914,89569556,2494,17,36350,35890
20190703,37000,37000,36300,36350,1574830908,43324,33,36519,36300
20190702,36000,36999,36000,36519,72417727,1983,8,36683,36990
20190701,37300,37300,36001,36683,180368125,4917,23,36823,36200
20190630,36750,37600,36601,36823,4606835349,125108,25,36680,37099
20190626,36500,37200,36500,36680,2008589626,54760,25,36237,36550
20190625,36975,36975,35210,36237,838773407,23147,33,35591,36450
20190624,35148,36398,34512,35591,3425223696,96239,58,34695,35200
20190623,35000,35230,34500,34695,215562780,6213,26,34155,34700
20190622,34400,35100,34000,34155,490532090,14362,21,34497,34350
20190619,34250,35000,34200,34497,510410422,14796,44,34720,35000
20190618,34850,35000,34700,34720,470869886,13562,22,34393,34702
20190617,34200,34802,34200,34393,77761472,2261,20,34902,34450
20190616,35399,35400,34600,34902,1031988152,29568,25,35096,34800
20190615,34012,35449,34012,35096,101532736,2893,17,35174,35000
20190612,35000,35400,34011,35174,1607541652,45703,34,34263,35289
20190611,34001,34990,33701,34263,448952944,13103,37,34841,34910
20190610,35200,35200,34150,34841,331585707,9517,30,34382,34937
20190609,33900,35100,33900,34382,556853727,16196,27,33895,35100
20190608,34249,34249,33200,33895,479167093,14137,22,33877,33900
20190603,33500,34000,33500,33877,286427541,8455,29,33066,34000
20190602,32900,33200,32810,33066,3763249724,113809,34,32529,32810
20190601,32900,32999,32400,32529,262085795,8057,22,32874,32505
20190529,32990,32999,32700,32874,911932492,27740,48,32870,32900
20190528,32400,32999,32400,32870,690864406,21018,20,31483,32505
20190526,31750,32000,31000,31483,548725438,17429,25,30889,32000
20190525,30700,31005,30700,30889,3552275,115,4,31132,31005
20190522,31300,31750,31000,31132,8343250,268,3,31298,31000
20190521,31300,31840,31000,31298,812504692,25960,30,31367,31000
20190520,31450,31499,30200,31367,240114276,7655,11,31445,31490
20190519,31480,31480,30930,31445,112259629,3570,9,31351,30930
20190518,31500,31500,31000,31351,2738678734,87356,22,30339,31000
20190515,30200,30500,30200,30339,176454450,5816,8,30937,30500
